DateFormatted,1,2,Totalt,Totalt i retning Danmarksplass,Totalt i retning Florida
2020-08-30 02:00:00,0.0,2.0,2.0,2.0,0.0
2020-08-30 03:00:00,0.0,5.0,5.0,5.0,0.0
2020-08-30 04:00:00,1.0,4.0,5.0,4.0,1.0
2020-08-30 05:00:00,0.0,1.0,1.0,1.0,0.0
2020-08-30 06:00:00,4.0,5.0,9.0,5.0,4.0
2020-08-30 07:00:00,10.0,8.0,18.0,8.0,10.0
2020-08-30 08:00:00,7.0,6.0,13.0,6.0,7.0
2020-08-30 09:00:00,22.0,13.0,35.0,13.0,22.0
2020-08-30 10:00:00,24.0,17.0,41.0,17.0,24.0
2020-08-30 11:00:00,44.0,31.0,75.0,31.0,44.0
2020-08-30 12:00:00,34.0,46.0,80.0,46.0,34.0
2020-08-30 13:00:00,49.0,50.0,99.0,50.0,49.0
2020-08-30 14:00:00,60.0,82.0,142.0,82.0,60.0
2020-08-30 15:00:00,51.0,54.0,105.0,54.0,51.0
2020-08-30 16:00:00,37.0,65.0,102.0,65.0,37.0
2020-08-30 17:00:00,41.0,56.0,97.0,56.0,41.0
2020-08-30 18:00:00,40.0,52.0,92.0,52.0,40.0
2020-08-30 19:00:00,35.0,46.0,81.0,46.0,35.0
2020-08-30 20:00:00,24.0,36.0,60.0,36.0,24.0
2020-08-30 21:00:00,20.0,41.0,61.0,41.0,20.0
2020-08-30 22:00:00,18.0,20.0,38.0,20.0,18.0
2020-08-30 23:00:00,5.0,6.0,11.0,6.0,5.0
2020-08-31 00:00:00,0.0,3.0,3.0,3.0,0.0
2020-08-31 01:00:00,1.0,0.0,1.0,0.0,1.0
2020-08-31 02:00:00,1.0,0.0,1.0,0.0,1.0
2020-08-31 03:00:00,0.0,0.0,0.0,0.0,0.0
2020-08-31 04:00:00,0.0,1.0,1.0,1.0,0.0
2020-08-31 05:00:00,6.0,3.0,9.0,3.0,6.0
2020-08-31 06:00:00,54.0,28.0,82.0,28.0,54.0
2020-08-31 07:00:00,261.0,84.0,345.0,84.0,261.0
2020-08-31 08:00:00,374.0,80.0,454.0,80.0,374.0
2020-08-31 09:00:00,131.0,38.0,169.0,38.0,131.0
2020-08-31 10:00:00,72.0,42.0,114.0,42.0,72.0
2020-08-31 11:00:00,55.0,54.0,109.0,54.0,55.0
2020-08-31 12:00:00,69.0,64.0,133.0,64.0,69.0
2020-08-31 13:00:00,50.0,60.0,110.0,60.0,50.0
2020-08-31 14:00:00,78.0,134.0,212.0,134.0,78.0
2020-08-31 15:00:00,90.0,393.0,483.0,393.0,90.0
2020-08-31 16:00:00,124.0,374.0,498.0,374.0,124.0
2020-08-31 17:00:00,83.0,203.0,286.0,203.0,83.0
2020-08-31 18:00:00,58.0,112.0,170.0,112.0,58.0
2020-08-31 19:00:00,30.0,92.0,122.0,92.0,30.0
2020-08-31 20:00:00,27.0,84.0,111.0,84.0,27.0
2020-08-31 21:00:00,19.0,53.0,72.0,53.0,19.0
2020-08-31 22:00:00,26.0,44.0,70.0,44.0,26.0
2020-08-31 23:00:00,9.0,15.0,24.0,15.0,9.0
2020-09-01 00:00:00,1.0,5.0,6.0,5.0,1.0
2020-09-01 01:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-01 02:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-01 04:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-01 05:00:00,6.0,5.0,11.0,5.0,6.0
2020-09-01 06:00:00,57.0,29.0,86.0,29.0,57.0
2020-09-01 07:00:00,269.0,90.0,359.0,90.0,269.0
2020-09-01 08:00:00,364.0,76.0,440.0,76.0,364.0
2020-09-01 09:00:00,143.0,51.0,194.0,51.0,143.0
2020-09-01 10:00:00,73.0,39.0,112.0,39.0,73.0
2020-09-01 11:00:00,60.0,52.0,112.0,52.0,60.0
2020-09-01 12:00:00,67.0,60.0,127.0,60.0,67.0
2020-09-01 13:00:00,60.0,66.0,126.0,66.0,60.0
2020-09-01 14:00:00,66.0,160.0,226.0,160.0,66.0
2020-09-01 15:00:00,101.0,370.0,471.0,370.0,101.0
2020-09-01 16:00:00,99.0,395.0,494.0,395.0,99.0
2020-09-01 17:00:00,53.0,190.0,243.0,190.0,53.0
2020-09-01 18:00:00,50.0,122.0,172.0,122.0,50.0
2020-09-01 19:00:00,56.0,84.0,140.0,84.0,56.0
2020-09-01 20:00:00,39.0,81.0,120.0,81.0,39.0
2020-09-01 21:00:00,26.0,60.0,86.0,60.0,26.0
2020-09-01 22:00:00,20.0,31.0,51.0,31.0,20.0
2020-09-01 23:00:00,7.0,15.0,22.0,15.0,7.0
2020-09-02 00:00:00,0.0,4.0,4.0,4.0,0.0
2020-09-02 01:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-02 02:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-02 03:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-02 04:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-02 05:00:00,5.0,1.0,6.0,1.0,5.0
2020-09-02 06:00:00,48.0,27.0,75.0,27.0,48.0
2020-09-02 07:00:00,257.0,87.0,344.0,87.0,257.0
2020-09-02 08:00:00,375.0,67.0,442.0,67.0,375.0
2020-09-02 09:00:00,116.0,35.0,151.0,35.0,116.0
2020-09-02 10:00:00,73.0,35.0,108.0,35.0,73.0
2020-09-02 11:00:00,52.0,52.0,104.0,52.0,52.0
2020-09-02 12:00:00,45.0,74.0,119.0,74.0,45.0
2020-09-02 13:00:00,50.0,70.0,120.0,70.0,50.0
2020-09-02 14:00:00,46.0,134.0,180.0,134.0,46.0
2020-09-02 15:00:00,103.0,355.0,458.0,355.0,103.0
2020-09-02 16:00:00,109.0,371.0,480.0,371.0,109.0
2020-09-02 17:00:00,85.0,167.0,252.0,167.0,85.0
2020-09-02 18:00:00,71.0,103.0,174.0,103.0,71.0
2020-09-02 19:00:00,59.0,91.0,150.0,91.0,59.0
2020-09-02 20:00:00,40.0,72.0,112.0,72.0,40.0
2020-09-02 21:00:00,22.0,89.0,111.0,89.0,22.0
2020-09-02 22:00:00,17.0,40.0,57.0,40.0,17.0
2020-09-02 23:00:00,5.0,25.0,30.0,25.0,5.0
2020-09-03 00:00:00,1.0,5.0,6.0,5.0,1.0
2020-09-03 01:00:00,0.0,2.0,2.0,2.0,0.0
2020-09-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-03 04:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-03 05:00:00,7.0,2.0,9.0,2.0,7.0
2020-09-03 06:00:00,38.0,22.0,60.0,22.0,38.0
2020-09-03 07:00:00,218.0,62.0,280.0,62.0,218.0
2020-09-03 08:00:00,268.0,48.0,316.0,48.0,268.0
2020-09-03 09:00:00,86.0,23.0,109.0,23.0,86.0
2020-09-03 10:00:00,43.0,20.0,63.0,20.0,43.0
2020-09-03 11:00:00,25.0,24.0,49.0,24.0,25.0
2020-09-03 12:00:00,37.0,33.0,70.0,33.0,37.0
2020-09-03 13:00:00,36.0,50.0,86.0,50.0,36.0
2020-09-03 14:00:00,48.0,90.0,138.0,90.0,48.0
2020-09-03 15:00:00,70.0,255.0,325.0,255.0,70.0
2020-09-03 16:00:00,78.0,282.0,360.0,282.0,78.0
2020-09-03 17:00:00,41.0,121.0,162.0,121.0,41.0
2020-09-03 18:00:00,19.0,81.0,100.0,81.0,19.0
2020-09-03 19:00:00,26.0,49.0,75.0,49.0,26.0
2020-09-03 20:00:00,22.0,33.0,55.0,33.0,22.0
2020-09-03 21:00:00,10.0,26.0,36.0,26.0,10.0
2020-09-03 22:00:00,15.0,18.0,33.0,18.0,15.0
2020-09-03 23:00:00,4.0,11.0,15.0,11.0,4.0
2020-09-04 00:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-04 01:00:00,0.0,2.0,2.0,2.0,0.0
2020-09-04 02:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-04 03:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-04 04:00:00,0.0,2.0,2.0,2.0,0.0
2020-09-04 05:00:00,4.0,1.0,5.0,1.0,4.0
2020-09-04 06:00:00,40.0,19.0,59.0,19.0,40.0
2020-09-04 07:00:00,197.0,78.0,275.0,78.0,197.0
2020-09-04 08:00:00,269.0,47.0,316.0,47.0,269.0
2020-09-04 09:00:00,71.0,31.0,102.0,31.0,71.0
2020-09-04 10:00:00,42.0,25.0,67.0,25.0,42.0
2020-09-04 11:00:00,25.0,24.0,49.0,24.0,25.0
2020-09-04 12:00:00,25.0,30.0,55.0,30.0,25.0
2020-09-04 13:00:00,23.0,37.0,60.0,37.0,23.0
2020-09-04 14:00:00,42.0,111.0,153.0,111.0,42.0
2020-09-04 15:00:00,50.0,222.0,272.0,222.0,50.0
2020-09-04 16:00:00,50.0,220.0,270.0,220.0,50.0
2020-09-04 17:00:00,34.0,107.0,141.0,107.0,34.0
2020-09-04 18:00:00,32.0,62.0,94.0,62.0,32.0
2020-09-04 19:00:00,24.0,32.0,56.0,32.0,24.0
2020-09-04 20:00:00,21.0,34.0,55.0,34.0,21.0
2020-09-04 21:00:00,6.0,18.0,24.0,18.0,6.0
2020-09-04 22:00:00,12.0,18.0,30.0,18.0,12.0
2020-09-04 23:00:00,1.0,18.0,19.0,18.0,1.0
2020-09-05 00:00:00,1.0,11.0,12.0,11.0,1.0
2020-09-05 01:00:00,0.0,3.0,3.0,3.0,0.0
2020-09-05 02:00:00,0.0,3.0,3.0,3.0,0.0
2020-09-05 03:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-05 04:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-05 05:00:00,2.0,0.0,2.0,0.0,2.0
2020-09-05 06:00:00,5.0,0.0,5.0,0.0,5.0
2020-09-05 07:00:00,8.0,4.0,12.0,4.0,8.0
2020-09-05 08:00:00,7.0,4.0,11.0,4.0,7.0
2020-09-05 09:00:00,16.0,5.0,21.0,5.0,16.0
2020-09-05 10:00:00,23.0,15.0,38.0,15.0,23.0
2020-09-05 11:00:00,23.0,20.0,43.0,20.0,23.0
2020-09-05 12:00:00,29.0,24.0,53.0,24.0,29.0
2020-09-05 13:00:00,38.0,28.0,66.0,28.0,38.0
2020-09-05 14:00:00,42.0,44.0,86.0,44.0,42.0
2020-09-05 15:00:00,24.0,37.0,61.0,37.0,24.0
2020-09-05 16:00:00,15.0,41.0,56.0,41.0,15.0
2020-09-05 17:00:00,18.0,34.0,52.0,34.0,18.0
2020-09-05 18:00:00,9.0,32.0,41.0,32.0,9.0
2020-09-05 19:00:00,9.0,21.0,30.0,21.0,9.0
2020-09-05 20:00:00,10.0,12.0,22.0,12.0,10.0
2020-09-05 21:00:00,2.0,10.0,12.0,10.0,2.0
2020-09-05 22:00:00,5.0,12.0,17.0,12.0,5.0
2020-09-05 23:00:00,4.0,11.0,15.0,11.0,4.0
2020-09-06 00:00:00,0.0,3.0,3.0,3.0,0.0
2020-09-06 01:00:00,2.0,4.0,6.0,4.0,2.0
2020-09-06 02:00:00,0.0,3.0,3.0,3.0,0.0
2020-09-06 03:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-06 04:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-06 05:00:00,1.0,0.0,1.0,0.0,1.0
2020-09-06 06:00:00,5.0,1.0,6.0,1.0,5.0
2020-09-06 07:00:00,4.0,3.0,7.0,3.0,4.0
2020-09-06 08:00:00,4.0,1.0,5.0,1.0,4.0
2020-09-06 09:00:00,11.0,4.0,15.0,4.0,11.0
2020-09-06 10:00:00,17.0,6.0,23.0,6.0,17.0
2020-09-06 11:00:00,10.0,10.0,20.0,10.0,10.0
2020-09-06 12:00:00,12.0,20.0,32.0,20.0,12.0
2020-09-06 13:00:00,20.0,16.0,36.0,16.0,20.0
2020-09-06 14:00:00,30.0,30.0,60.0,30.0,30.0
2020-09-06 15:00:00,24.0,35.0,59.0,35.0,24.0
2020-09-06 16:00:00,23.0,39.0,62.0,39.0,23.0
2020-09-06 17:00:00,20.0,42.0,62.0,42.0,20.0
2020-09-06 18:00:00,17.0,23.0,40.0,23.0,17.0
2020-09-06 19:00:00,20.0,33.0,53.0,33.0,20.0
2020-09-06 20:00:00,15.0,14.0,29.0,14.0,15.0
2020-09-06 21:00:00,19.0,22.0,41.0,22.0,19.0
2020-09-06 22:00:00,11.0,16.0,27.0,16.0,11.0
2020-09-06 23:00:00,2.0,8.0,10.0,8.0,2.0
2020-09-07 00:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-07 01:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-07 02:00:00,1.0,0.0,1.0,0.0,1.0
2020-09-07 03:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-07 04:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-07 05:00:00,5.0,2.0,7.0,2.0,5.0
2020-09-07 06:00:00,37.0,28.0,65.0,28.0,37.0
2020-09-07 07:00:00,192.0,73.0,265.0,73.0,192.0
2020-09-07 08:00:00,268.0,59.0,327.0,59.0,268.0
2020-09-07 09:00:00,78.0,30.0,108.0,30.0,78.0
2020-09-07 10:00:00,44.0,22.0,66.0,22.0,44.0
2020-09-07 11:00:00,37.0,31.0,68.0,31.0,37.0
2020-09-07 12:00:00,36.0,43.0,79.0,43.0,36.0
2020-09-07 13:00:00,35.0,45.0,80.0,45.0,35.0
2020-09-07 14:00:00,34.0,81.0,115.0,81.0,34.0
2020-09-07 15:00:00,64.0,260.0,324.0,260.0,64.0
2020-09-07 16:00:00,80.0,267.0,347.0,267.0,80.0
2020-09-07 17:00:00,32.0,108.0,140.0,108.0,32.0
2020-09-07 18:00:00,16.0,57.0,73.0,57.0,16.0
2020-09-07 19:00:00,18.0,41.0,59.0,41.0,18.0
2020-09-07 20:00:00,7.0,34.0,41.0,34.0,7.0
2020-09-07 21:00:00,10.0,25.0,35.0,25.0,10.0
2020-09-07 22:00:00,9.0,8.0,17.0,8.0,9.0
2020-09-07 23:00:00,7.0,10.0,17.0,10.0,7.0
2020-09-08 00:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-08 01:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-08 02:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-08 03:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-08 04:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-08 05:00:00,7.0,2.0,9.0,2.0,7.0
2020-09-08 06:00:00,35.0,25.0,60.0,25.0,35.0
2020-09-08 07:00:00,197.0,71.0,268.0,71.0,197.0
2020-09-08 08:00:00,314.0,56.0,370.0,56.0,314.0
2020-09-08 09:00:00,104.0,38.0,142.0,38.0,104.0
2020-09-08 10:00:00,54.0,32.0,86.0,32.0,54.0
2020-09-08 11:00:00,43.0,19.0,62.0,19.0,43.0
2020-09-08 12:00:00,33.0,40.0,73.0,40.0,33.0
2020-09-08 13:00:00,22.0,41.0,63.0,41.0,22.0
2020-09-08 14:00:00,45.0,72.0,117.0,72.0,45.0
2020-09-08 15:00:00,59.0,274.0,333.0,274.0,59.0
2020-09-08 16:00:00,61.0,284.0,345.0,284.0,61.0
2020-09-08 17:00:00,47.0,153.0,200.0,153.0,47.0
2020-09-08 18:00:00,32.0,62.0,94.0,62.0,32.0
2020-09-08 19:00:00,40.0,61.0,101.0,61.0,40.0
2020-09-08 20:00:00,26.0,45.0,71.0,45.0,26.0
2020-09-08 21:00:00,19.0,39.0,58.0,39.0,19.0
2020-09-08 22:00:00,5.0,22.0,27.0,22.0,5.0
2020-09-08 23:00:00,4.0,10.0,14.0,10.0,4.0
2020-09-09 00:00:00,0.0,4.0,4.0,4.0,0.0
2020-09-09 01:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-09 02:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-09 03:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-09 04:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-09 05:00:00,5.0,1.0,6.0,1.0,5.0
2020-09-09 06:00:00,36.0,19.0,55.0,19.0,36.0
2020-09-09 07:00:00,151.0,57.0,208.0,57.0,151.0
2020-09-09 08:00:00,198.0,38.0,236.0,38.0,198.0
2020-09-09 09:00:00,88.0,34.0,122.0,34.0,88.0
2020-09-09 10:00:00,31.0,26.0,57.0,26.0,31.0
2020-09-09 11:00:00,30.0,37.0,67.0,37.0,30.0
2020-09-09 12:00:00,28.0,33.0,61.0,33.0,28.0
2020-09-09 13:00:00,28.0,43.0,71.0,43.0,28.0
2020-09-09 14:00:00,35.0,64.0,99.0,64.0,35.0
2020-09-09 15:00:00,39.0,163.0,202.0,163.0,39.0
2020-09-09 16:00:00,53.0,181.0,234.0,181.0,53.0
2020-09-09 17:00:00,38.0,97.0,135.0,97.0,38.0
2020-09-09 18:00:00,39.0,58.0,97.0,58.0,39.0
2020-09-09 19:00:00,28.0,64.0,92.0,64.0,28.0
2020-09-09 20:00:00,16.0,34.0,50.0,34.0,16.0
2020-09-09 21:00:00,19.0,27.0,46.0,27.0,19.0
2020-09-09 22:00:00,10.0,11.0,21.0,11.0,10.0
2020-09-09 23:00:00,5.0,11.0,16.0,11.0,5.0
2020-09-10 00:00:00,0.0,3.0,3.0,3.0,0.0
2020-09-10 01:00:00,0.0,2.0,2.0,2.0,0.0
2020-09-10 02:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-10 03:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-10 04:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-10 05:00:00,4.0,1.0,5.0,1.0,4.0
2020-09-10 06:00:00,23.0,16.0,39.0,16.0,23.0
2020-09-10 07:00:00,127.0,60.0,187.0,60.0,127.0
2020-09-10 08:00:00,176.0,43.0,219.0,43.0,176.0
2020-09-10 09:00:00,64.0,31.0,95.0,31.0,64.0
2020-09-10 10:00:00,37.0,27.0,64.0,27.0,37.0
2020-09-10 11:00:00,35.0,40.0,75.0,40.0,35.0
2020-09-10 12:00:00,37.0,33.0,70.0,33.0,37.0
2020-09-10 13:00:00,34.0,54.0,88.0,54.0,34.0
2020-09-10 14:00:00,49.0,90.0,139.0,90.0,49.0
2020-09-10 15:00:00,77.0,197.0,274.0,197.0,77.0
2020-09-10 16:00:00,84.0,189.0,273.0,189.0,84.0
2020-09-10 17:00:00,60.0,99.0,159.0,99.0,60.0
2020-09-10 18:00:00,50.0,79.0,129.0,79.0,50.0
2020-09-10 19:00:00,30.0,59.0,89.0,59.0,30.0
2020-09-10 20:00:00,30.0,57.0,87.0,57.0,30.0
2020-09-10 21:00:00,17.0,34.0,51.0,34.0,17.0
2020-09-10 22:00:00,10.0,23.0,33.0,23.0,10.0
2020-09-10 23:00:00,6.0,11.0,17.0,11.0,6.0
2020-09-11 00:00:00,0.0,6.0,6.0,6.0,0.0
2020-09-11 01:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-11 02:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-11 03:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-11 04:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-11 05:00:00,4.0,0.0,4.0,0.0,4.0
2020-09-11 06:00:00,23.0,16.0,39.0,16.0,23.0
2020-09-11 07:00:00,117.0,36.0,153.0,36.0,117.0
2020-09-11 08:00:00,149.0,35.0,184.0,35.0,149.0
2020-09-11 09:00:00,52.0,29.0,81.0,29.0,52.0
2020-09-11 10:00:00,31.0,24.0,55.0,24.0,31.0
2020-09-11 11:00:00,17.0,22.0,39.0,22.0,17.0
2020-09-11 12:00:00,22.0,29.0,51.0,29.0,22.0
2020-09-11 13:00:00,18.0,28.0,46.0,28.0,18.0
2020-09-11 14:00:00,17.0,51.0,68.0,51.0,17.0
2020-09-11 15:00:00,30.0,135.0,165.0,135.0,30.0
2020-09-11 16:00:00,33.0,118.0,151.0,118.0,33.0
2020-09-11 17:00:00,21.0,64.0,85.0,64.0,21.0
2020-09-11 18:00:00,15.0,25.0,40.0,25.0,15.0
2020-09-11 19:00:00,10.0,23.0,33.0,23.0,10.0
2020-09-11 20:00:00,15.0,18.0,33.0,18.0,15.0
2020-09-11 21:00:00,4.0,12.0,16.0,12.0,4.0
2020-09-11 22:00:00,10.0,16.0,26.0,16.0,10.0
2020-09-11 23:00:00,5.0,14.0,19.0,14.0,5.0
2020-09-12 00:00:00,1.0,4.0,5.0,4.0,1.0
2020-09-12 01:00:00,2.0,1.0,3.0,1.0,2.0
2020-09-12 02:00:00,1.0,1.0,2.0,1.0,1.0
2020-09-12 03:00:00,0.0,2.0,2.0,2.0,0.0
2020-09-12 04:00:00,1.0,0.0,1.0,0.0,1.0
2020-09-12 05:00:00,3.0,0.0,3.0,0.0,3.0
2020-09-12 06:00:00,3.0,1.0,4.0,1.0,3.0
2020-09-12 07:00:00,11.0,2.0,13.0,2.0,11.0
2020-09-12 08:00:00,10.0,9.0,19.0,9.0,10.0
2020-09-12 09:00:00,24.0,16.0,40.0,16.0,24.0
2020-09-12 10:00:00,25.0,17.0,42.0,17.0,25.0
2020-09-12 11:00:00,25.0,19.0,44.0,19.0,25.0
2020-09-12 12:00:00,34.0,39.0,73.0,39.0,34.0
2020-09-12 13:00:00,34.0,23.0,57.0,23.0,34.0
2020-09-12 14:00:00,24.0,35.0,59.0,35.0,24.0
2020-09-12 15:00:00,32.0,50.0,82.0,50.0,32.0
2020-09-12 16:00:00,19.0,36.0,55.0,36.0,19.0
2020-09-12 17:00:00,16.0,37.0,53.0,37.0,16.0
2020-09-12 18:00:00,15.0,28.0,43.0,28.0,15.0
2020-09-12 19:00:00,11.0,22.0,33.0,22.0,11.0
2020-09-12 20:00:00,16.0,19.0,35.0,19.0,16.0
2020-09-12 21:00:00,6.0,9.0,15.0,9.0,6.0
2020-09-12 22:00:00,7.0,8.0,15.0,8.0,7.0
2020-09-12 23:00:00,6.0,16.0,22.0,16.0,6.0
2020-09-13 00:00:00,3.0,2.0,5.0,2.0,3.0
2020-09-13 01:00:00,1.0,0.0,1.0,0.0,1.0
2020-09-13 02:00:00,0.0,2.0,2.0,2.0,0.0
2020-09-13 03:00:00,0.0,2.0,2.0,2.0,0.0
2020-09-13 04:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-13 05:00:00,1.0,0.0,1.0,0.0,1.0
2020-09-13 06:00:00,2.0,2.0,4.0,2.0,2.0
2020-09-13 07:00:00,8.0,5.0,13.0,5.0,8.0
2020-09-13 08:00:00,6.0,2.0,8.0,2.0,6.0
2020-09-13 09:00:00,12.0,9.0,21.0,9.0,12.0
2020-09-13 10:00:00,15.0,14.0,29.0,14.0,15.0
2020-09-13 11:00:00,17.0,14.0,31.0,14.0,17.0
2020-09-13 12:00:00,31.0,22.0,53.0,22.0,31.0
2020-09-13 13:00:00,24.0,30.0,54.0,30.0,24.0
2020-09-13 14:00:00,28.0,48.0,76.0,48.0,28.0
2020-09-13 15:00:00,26.0,39.0,65.0,39.0,26.0
2020-09-13 16:00:00,20.0,50.0,70.0,50.0,20.0
2020-09-13 17:00:00,19.0,29.0,48.0,29.0,19.0
2020-09-13 18:00:00,24.0,24.0,48.0,24.0,24.0
2020-09-13 19:00:00,13.0,28.0,41.0,28.0,13.0
2020-09-13 20:00:00,11.0,13.0,24.0,13.0,11.0
2020-09-13 21:00:00,9.0,13.0,22.0,13.0,9.0
2020-09-13 22:00:00,3.0,13.0,16.0,13.0,3.0
2020-09-13 23:00:00,2.0,4.0,6.0,4.0,2.0
2020-09-14 00:00:00,0.0,3.0,3.0,3.0,0.0
2020-09-14 01:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-14 02:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-14 03:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-14 04:00:00,0.0,2.0,2.0,2.0,0.0
2020-09-14 05:00:00,6.0,1.0,7.0,1.0,6.0
2020-09-14 06:00:00,30.0,17.0,47.0,17.0,30.0
2020-09-14 07:00:00,120.0,55.0,175.0,55.0,120.0
2020-09-14 08:00:00,144.0,36.0,180.0,36.0,144.0
2020-09-14 09:00:00,55.0,20.0,75.0,20.0,55.0
2020-09-14 10:00:00,25.0,14.0,39.0,14.0,25.0
2020-09-14 11:00:00,12.0,15.0,27.0,15.0,12.0
2020-09-14 12:00:00,18.0,21.0,39.0,21.0,18.0
2020-09-14 13:00:00,25.0,16.0,41.0,16.0,25.0
2020-09-14 14:00:00,30.0,49.0,79.0,49.0,30.0
2020-09-14 15:00:00,57.0,158.0,215.0,158.0,57.0
2020-09-14 16:00:00,52.0,180.0,232.0,180.0,52.0
2020-09-14 17:00:00,34.0,70.0,104.0,70.0,34.0
2020-09-14 18:00:00,17.0,47.0,64.0,47.0,17.0
2020-09-14 19:00:00,17.0,46.0,63.0,46.0,17.0
2020-09-14 20:00:00,23.0,48.0,71.0,48.0,23.0
2020-09-14 21:00:00,11.0,30.0,41.0,30.0,11.0
2020-09-14 22:00:00,13.0,15.0,28.0,15.0,13.0
2020-09-14 23:00:00,4.0,6.0,10.0,6.0,4.0
2020-09-15 00:00:00,0.0,3.0,3.0,3.0,0.0
2020-09-15 01:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-15 02:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-15 03:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-15 04:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-15 05:00:00,8.0,0.0,8.0,0.0,8.0
2020-09-15 06:00:00,26.0,18.0,44.0,18.0,26.0
2020-09-15 07:00:00,135.0,43.0,178.0,43.0,135.0
2020-09-15 08:00:00,165.0,43.0,208.0,43.0,165.0
2020-09-15 09:00:00,74.0,32.0,106.0,32.0,74.0
2020-09-15 10:00:00,35.0,21.0,56.0,21.0,35.0
2020-09-15 11:00:00,27.0,20.0,47.0,20.0,27.0
2020-09-15 12:00:00,32.0,24.0,56.0,24.0,32.0
2020-09-15 13:00:00,24.0,46.0,70.0,46.0,24.0
2020-09-15 14:00:00,35.0,46.0,81.0,46.0,35.0
2020-09-15 15:00:00,53.0,183.0,236.0,183.0,53.0
2020-09-15 16:00:00,52.0,177.0,229.0,177.0,52.0
2020-09-15 17:00:00,32.0,90.0,122.0,90.0,32.0
2020-09-15 18:00:00,20.0,55.0,75.0,55.0,20.0
2020-09-15 19:00:00,22.0,41.0,63.0,41.0,22.0
2020-09-15 20:00:00,19.0,37.0,56.0,37.0,19.0
2020-09-15 21:00:00,9.0,17.0,26.0,17.0,9.0
2020-09-15 22:00:00,7.0,7.0,14.0,7.0,7.0
2020-09-15 23:00:00,0.0,7.0,7.0,7.0,0.0
2020-09-16 00:00:00,1.0,1.0,2.0,1.0,1.0
2020-09-16 01:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-16 02:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-16 03:00:00,0.0,0.0,0.0,0.0,0.0
2020-09-16 04:00:00,0.0,1.0,1.0,1.0,0.0
2020-09-16 05:00:00,8.0,2.0,10.0,2.0,8.0
2020-09-16 06:00:00,29.0,21.0,50.0,21.0,29.0
2020-09-16 07:00:00,140.0,50.0,190.0,50.0,140.0
2020-09-16 08:00:00,168.0,45.0,213.0,45.0,168.0
2020-09-16 09:00:00,91.0,25.0,116.0,25.0,91.0
2020-09-16 10:00:00,45.0,28.0,73.0,28.0,45.0
2020-09-16 11:00:00,45.0,34.0,79.0,34.0,45.0
2020-09-16 12:00:00,45.0,47.0,92.0,47.0,45.0
2020-09-16 13:00:00,45.0,58.0,103.0,58.0,45.0
2020-09-16 14:00:00,57.0,80.0,137.0,80.0,57.0
2020-09-16 15:00:00,65.0,223.0,288.0,223.0,65.0
